fecha,barra_codigo,barra_nombre,version,costo_marginal_usd_mwh
2026-04-03 15:00:00,FATIMA________066,BA S/E FATIMA 66KV BT1,REAL-DEF,0.0
2026-04-03 15:00:00,FATIMA________154,BA S/E FATIMA 154KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,FFCC__________110,,REAL-DEF,0.0
2026-04-03 15:00:00,FIBRANOVA_____066,BA S/E FIBRANOVA 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,FLORIDA_______012,BA S/E FLORIDA 12KV,REAL-DEF,0.0
2026-04-03 15:00:00,FLORIDA_______110,BA S/E FLORIDA 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,FOPACO________006,,REAL-DEF,0.0
2026-04-03 15:00:00,FOPACO________015,,REAL-DEF,0.0
2026-04-03 15:00:00,FOPACO________154,BA S/E FPC 154KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,FORTUNA_______220,BA S/E FORTUNA 220KV BP,REAL-DEF,0.0
2026-04-03 15:00:00,FRONTERA______220,BA S/E FRONTERA 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,FRUTILLAR_____013,BA S/E FRUTILLAR 13.2KV,REAL-DEF,0.0
2026-04-03 15:00:00,FRUTILLAR_____066,BA S/E FRUTILLAR 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,FUENTECILLA___015,BA S/E FUENTECILLA 15 kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,FUENTECILLA___066,BA S/E FUENTECILLA 66 kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,FUTURO________033,BA S/E FUTURO 33KV B1,REAL-DEF,0.0
2026-04-03 15:00:00,FUTURO________220,BA S/E FUTURO 220KV BP,REAL-DEF,0.0
2026-04-03 15:00:00,FV_ATACAMA____220,BA S/E DESIERTO DE ATACAMA 220kV BP1 [EN_REVISION],REAL-DEF,0.0
2026-04-03 15:00:00,G.SOLAR_______033,BA S/E GRANJA SOLAR EB1 33KV,REAL-DEF,0.0
2026-04-03 15:00:00,G.SOLAR_______220,BA S/E GRANJA SOLAR 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,GABRIELA______033,BA S/E GABRIELA 33kV BP1 [EN_REVISION],REAL-DEF,0.0
2026-04-03 15:00:00,GABRIELA______220,BA S/E GABRIELA 220kV BP1 [EN_REVISION],REAL-DEF,0.0
2026-04-03 15:00:00,GABY__________220,BA S/E GABY 220KV BP,REAL-DEF,0.0
2026-04-03 15:00:00,GALLEGUILLOS__110,BA S/E GALLEGUILLOS 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,GAMBOA1_______110,BA S/E GAMBOA 110kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,GAMBOA1_______220,BA S/E GAMBOA 220kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,GAMBOA2_______110,BA S/E GAMBOA 110kV BP2,REAL-DEF,0.0
2026-04-03 15:00:00,GAMBOA2_______220,BA S/E GAMBOA 220kV BP2,REAL-DEF,0.0
2026-04-03 15:00:00,GEOGLIFOS_____220,BA S/E GEOGLIFOS 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,GORBEA________013,"BA S/E GORBEA 13,2KV BP1",REAL-DEF,0.0
2026-04-03 15:00:00,GORBEA________066,BA S/E GORBEA 66 kV BP1 [EN_REVISION],REAL-DEF,0.0
2026-04-03 15:00:00,GRANEROS______015,BA S/E GRANEROS 15KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,GRANEROS______066,BA S/E GRANEROS 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,GUACOLDA______220,BA S/E CENTRAL GUACOLDA 220KV BP1-1,REAL-DEF,0.0
2026-04-03 15:00:00,GUARDIAMARINA_013,"BA S/E GUARDIAMARINA 13,8KV BP1-1",REAL-DEF,0.0
2026-04-03 15:00:00,GUARDIAMARINA_023,BA S/E GUARDIAMARINA 23KV BP1-1,REAL-DEF,0.0
2026-04-03 15:00:00,GUARDIAMARINA_110,BA S/E GUARDIAMARINA 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,GUAYACAN______013,BA S/E GUAYACAN 13.2KV C1,REAL-DEF,0.0
2026-04-03 15:00:00,GUAYACAN______066,BA S/E GUAYACAN 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,H.FUENTES_____013,BA S/E HERNAN FUENTES 23KV,REAL-DEF,0.0
2026-04-03 15:00:00,H.FUENTES_____110,BA S/E HERNAN FUENTES 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,HORCONES______066,BA S/E HORCONES 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,HOSPITAL______013,BA S/E HOSPITAL 15KV,REAL-DEF,0.0
2026-04-03 15:00:00,HOSPITAL______066,BA S/E HOSPITAL 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,HUALANE_______013,BA S/E HUALAÑE 13.2KV,REAL-DEF,0.0
2026-04-03 15:00:00,HUALANE_______066,BA S/E HUALAÑE 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,HUALPEN_______154,BA S/E HUALPEN 154KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,HUALPEN_______220,BA S/E HUALPEN 220KV [NO_MOSTRAR],REAL-DEF,0.0
2026-04-03 15:00:00,HUALQUI_______066,BA S/E HUALQUI 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,HUALQUI_______220,BA S/E HUALQUI 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,HUALTE________013,BA S/E HUALTE 13.2KV [NO_MOSTRAR],REAL-DEF,0.0
2026-04-03 15:00:00,HUALTE________033,BA S/E HUALTE 33KV [NO_MOSTRAR],REAL-DEF,0.0
2026-04-03 15:00:00,HUALTE________066,BA S/E HUALTE 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,HUASCO________013,BA S/E HUASCO 13.8KV B1 [NO_MOSTRAR],REAL-DEF,0.0
2026-04-03 15:00:00,HUASCO________110,BA S/E HUASCO 110KV BP1-1,REAL-DEF,0.0
2026-04-03 15:00:00,IBERATACAMA___220,BA S/E IBERATACAMA 220kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,IBERTALTAL____500,BA S/E IBERTALTAL 500kV BP1 [EN_REVISION],REAL-DEF,0.0
2026-04-03 15:00:00,IEM___________023,BA S/E IEM 20KV GX,REAL-DEF,0.0
2026-04-03 15:00:00,ILLAPA________220,BA S/E ILLAPA 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,ILLAPEL_______023,BA S/E ILLAPEL 23KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,ILLAPEL_______066,BA S/E ILLAPEL 66 kV BP2 [NO_MOSTRAR],REAL-DEF,0.0
2026-04-03 15:00:00,ILLAPEL_______110,BA S/E ILLAPEL 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,IMPERIAL______013,BA S/E IMPERIAL 23KV,REAL-DEF,0.0
2026-04-03 15:00:00,IMPERIAL______066,BA S/E IMPERIAL 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,INACESA_______023,BA S/E INACESA 23KV,REAL-DEF,0.0
2026-04-03 15:00:00,INCAHUASI_____023,BA S/E INCAHUASI 23KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,INCAHUASI_____110,BA S/E INCAHUASI 110KV BP1 [NO_MOSTRAR],REAL-DEF,0.0
2026-04-03 15:00:00,INCA_DE_ORO___033,BA S/E INCA DE ORO 33 KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,INCA_DE_ORO___220,,REAL-DEF,0.0
2026-04-03 15:00:00,INDURA________066,BA S/E GRANEROS INDURA 66kV BP1 [No_Mostrar],REAL-DEF,0.0
2026-04-03 15:00:00,IQUIQUE_______013,BA S/E IQUIQUE 13.8KV,REAL-DEF,0.0
2026-04-03 15:00:00,IQUIQUE_______066,BA S/E IQUIQUE 66KV BP,REAL-DEF,0.0
2026-04-03 15:00:00,ISLADMAIPO____013,BA S/E ISLA DE MAIPO 12KV C1,REAL-DEF,0.0
2026-04-03 15:00:00,ISLADMAIPO____066,BA S/E ISLA DE MAIPO 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,ISLA__________013,BA S/E ISLA DE MAIPO 12KV C3,REAL-DEF,0.0
2026-04-03 15:00:00,ISLA__________154,BA S/E ISLA 154KV [NO_MOSTRAR],REAL-DEF,0.0
2026-04-03 15:00:00,ITAHUE________013,BA S/E ITAHUE 13.8KV,REAL-DEF,0.0
2026-04-03 15:00:00,ITAHUE________066,BA S/E ITAHUE 66KV BP1 [No_Mostrar],REAL-DEF,0.0
2026-04-03 15:00:00,ITAHUE________154,BA S/E ITAHUE 154KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,ITAHUE________220,BA S/E ITAHUE 220KV [NO_MOSTRAR],REAL-DEF,0.0
2026-04-03 15:00:00,JADRESIC______220,BA S/E JADRESIC 220kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,JADRESIC______500,BA S/E JADRESIC 500kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,JAVIERA_______110,BA S/E CENTRAL JAVIERA 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,JORQUERA______023,BA S/E JORQUERA 23KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,JORQUERA______220,BA S/E JORQUERA 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,JUNCAL________013,BA S/E JUNCAL PORTILLO 12kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,JUNCAL________044,BA S/E JUNCAL PORTILLO 44kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,KAPATUR_______220,BA S/E KAPATUR 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,KELAR_________220,BA S/E KELAR 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,KIMAL_________220,BA S/E KIMAL 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,KIMAL_________500,BA S/E KIMAL 500KV BA [NO_MOSTRAR],REAL-DEF,0.0
2026-04-03 15:00:00,KIM_NVACH_AUX_220,,REAL-DEF,0.0
2026-04-03 15:00:00,KM6___________100,BA S/E KM6 100KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.ALMENDROS___110,BA S/E LOS ALMENDROS 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.ALMENDROS___220,BA S/E LOS ALMENDROS 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.ANGELES_____013,BA S/E LOS ANGELES (CGE) 15KV BP1-S2,REAL-DEF,0.0
2026-04-03 15:00:00,L.ANGELES_____066,BA S/E LOS ANGELES (CGE) 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.ANGELES_____154,BA S/E LOS ANGELES (CGE) 154KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.BAYAS_______220,BA S/E LOMAS BAYAS 220KV BP,REAL-DEF,0.0
2026-04-03 15:00:00,L.CABRAS______013,BA S/E LAS CABRAS 15KV,REAL-DEF,0.0
2026-04-03 15:00:00,L.CABRAS______066,BA S/E LAS CABRAS 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,L.CHANGOS_____220,BA S/E LOS CHANGOS 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.CHANGOS_____500,BA S/E LOS CHANGOS 500KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.COLOR1______110,BA S/E LOS COLORADOS 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.COLORADAS___013,BA S/E LOMA COLORADA 15KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.COLORADAS___066,BA S/E LOMA COLORADA 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,L.CONFLUENCIA_154,BA S/E CENTRAL LA CONFLUENCIA 220KV B1 [NO_MOSTRAR],REAL-DEF,0.0
2026-04-03 15:00:00,L.CONFLUENCIA_220,BA S/E CENTRAL LA CONFLUENCIA 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.ERMITA______220,BA S/E LA ERMITA 220KV,REAL-DEF,0.0
2026-04-03 15:00:00,L.HIGUERA_____154,,REAL-DEF,0.0
2026-04-03 15:00:00,L.HIGUERA_____220,BA S/E CENTRAL LA HIGUERA 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.INDURA______066,BA S/E LIRQUEN INDURA 66kV BP1 [No_Mostrar],REAL-DEF,0.0
2026-04-03 15:00:00,L.LAGOS2______013,"BA S/E LOS LAGOS 13,2kV BP2",REAL-DEF,0.0
2026-04-03 15:00:00,L.LAGOS_______013,BA S/E LOS LAGOS 13.2KV,REAL-DEF,0.0
2026-04-03 15:00:00,L.LAGOS_______066,BA S/E LOS LAGOS 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,L.LAJA_COYA___023,BA S/E LA LAJA ENERGIA COYANCO BARRA 23KV,REAL-DEF,0.0
2026-04-03 15:00:00,L.LAJA_COYA___110,BA S/E LA LAJA ENERGIA COYANCO 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.LAJA________110,BA S/E TAP OFF LA LAJA 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.LAJUELAS____033,,REAL-DEF,0.0
2026-04-03 15:00:00,L.LIRIOS______066,BA S/E LOS LIRIOS (FFCC) 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,L.LOROS_______013,BA S/E LOS LOROS 23KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.LOROS_______110,BA S/E LOS LOROS 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.LUCES_______110,BA S/E LAS LUCES 110KV [NO_MOSTRAR],REAL-DEF,0.0
2026-04-03 15:00:00,L.MAQUIS______110,BA S/E LOS MAQUIS 110KV SECCION 1,REAL-DEF,0.0
2026-04-03 15:00:00,L.MAQUIS______220,BA S/E LOS MAQUIS 220KV BP1-1 (AIS),REAL-DEF,0.0
2026-04-03 15:00:00,L.NEGROS2_____013,BA S/E LOS NEGROS 23KV,REAL-DEF,0.0
2026-04-03 15:00:00,L.NEGROS2_____066,BA S/E CERRO NEGRO 12KV B2,REAL-DEF,0.0
2026-04-03 15:00:00,L.NEGROS______013,,REAL-DEF,0.0
2026-04-03 15:00:00,L.NEGROS______066,BA S/E LOS NEGROS 66KV B1,REAL-DEF,0.0
2026-04-03 15:00:00,L.PALMAS______220,BA S/E LAS PALMAS 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.QUILOS______066,BA S/E CENTRAL LOS QUILOS 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,L.QUILOS______110,BA S/E CENTRAL LOS QUILOS 110KV,REAL-DEF,0.0
2026-04-03 15:00:00,L.UNION_______013,BA S/E LA UNION 13.8KV,REAL-DEF,0.0
2026-04-03 15:00:00,L.UNION_______066,BA S/E LA UNION 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.VEGAS2______110,BA S/E LAS VEGAS (CHILQUINTA) 110KV BP2,REAL-DEF,0.0
2026-04-03 15:00:00,L.VEGAS_______013,BA S/E LAS VEGAS (CHILQUINTA) 12kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.VEGAS_______044,BA S/E LAS VEGAS (CHILQUINTA) 44kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.VEGAS_______110,BA S/E LAS VEGAS (CHILQUINTA) 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.VERDE_______066,BA S/E CENTRAL LAGUNA VERDE 66kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.VERDE_______110,BA S/E CENTRAL LAGUNA VERDE 110kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.VILOS_______110,,REAL-DEF,0.0
2026-04-03 15:00:00,L.VILOS_______220,BA S/E LOS VILOS 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,L.VIZCACHAS___110,,REAL-DEF,0.0
2026-04-03 15:00:00,LABERINTO_____220,BA S/E LABERINTO 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LACRUZ________220,BA S/E TAP OFF LA CRUZ 220KV BP,REAL-DEF,0.0
2026-04-03 15:00:00,LAGUNAS_______023,BA S/E LAGUNAS 23KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LAGUNAS_______220,BA S/E LAGUNAS 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LAGUNILLAS____154,BA S/E LAGUNILLAS 154KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LAGUNILLAS____220,BA S/E LAGUNILLAS 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LAHUAYCA2_____066,BA S/E LA HUAYCA II 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,LAJA__________013,BA S/E LAJA 13.8KV,REAL-DEF,0.0
2026-04-03 15:00:00,LAJA__________066,BA S/E LAJA 66KV BP1-1,REAL-DEF,0.0
2026-04-03 15:00:00,LAJA__________220,BA S/E CELULOSA LAJA 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LALACKAMA_____033,BA S/E LALACKAMA 33KV B1,REAL-DEF,0.0
2026-04-03 15:00:00,LALACKAMA_____220,BA TAP OFF LALACKAMA 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LAMANGA_______013,BA S/E LA MANGA 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,LAMANGA_______066,BA S/E LA MANGA 13.2KV,REAL-DEF,0.0
2026-04-03 15:00:00,LAMISION______023,BA S/E LA MISION B1 23KV,REAL-DEF,0.0
2026-04-03 15:00:00,LAMISION______066,BA S/E LA MISION B1 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,LAMPA_________023,BA S/E LAMPA 23KV BP2,REAL-DEF,0.0
2026-04-03 15:00:00,LAMPA_________220,BA S/E LAMPA 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LANGELES______012,,REAL-DEF,0.0
2026-04-03 15:00:00,LANGELES______044,BA S/E LOS ANGELES 44KV,REAL-DEF,0.0
2026-04-03 15:00:00,LAPALMA_______013,BA S/E LA PALMA 15KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LAPALMA_______066,BA S/E LA PALMA 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LAPORTADA_____023,BA S/E LA PORTADA 23KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LAPORTADA_____110,BA S/E LA PORTADA 110KV BP,REAL-DEF,0.0
2026-04-03 15:00:00,LARONDA_______013,BA S/E LA RONDA 15KV,REAL-DEF,0.0
2026-04-03 15:00:00,LARONDA_______066,BA S/E LA RONDA 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,LARQUI________023,BA S/E LARQUI 23KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LARQUI________066,BA S/E LARQUI 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LASANA________033,BA S/E LASANA 33KV BP,REAL-DEF,0.0
2026-04-03 15:00:00,LASANA________220,BA S/E LASANA 220KV BT,REAL-DEF,0.0
2026-04-03 15:00:00,LASARANAS_____013,BA S/E LAS ARAÑAS 13.2KV,REAL-DEF,0.0
2026-04-03 15:00:00,LASARANAS_____066,BA S/E LAS ARAÑAS 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LASARANAS_____110,BA S/E LAS ARAÑAS 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LASENCINAS____015,BA S/E LAS ENCINAS 15KV B2,REAL-DEF,0.0
2026-04-03 15:00:00,LASENCINAS____066,BA S/E LAS ENCINAS 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,LASJUNTAS_____023,BA S/E LAS JUNTAS 23KV,REAL-DEF,0.0
2026-04-03 15:00:00,LASJUNTAS_____220,BA S/E LAS JUNTAS 220KV,REAL-DEF,0.0
2026-04-03 15:00:00,LASRUMPAS_____110,,REAL-DEF,0.0
2026-04-03 15:00:00,LASTARRIA_____066,BA S/E LASTARRIA 66 KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LASTARRIA_____220,BA S/E LASTARRIA 220 KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LASTORTOLAS___220,BA S/E LAS TORTOLAS 220KV BP1-1,REAL-DEF,0.0
2026-04-03 15:00:00,LAS_ACACIAS___013,,REAL-DEF,0.0
2026-04-03 15:00:00,LAS_ACACIAS___110,BA S/E LAS ACACIAS 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LAS_PIEDRAS___023,BA S/E CENTRAL LAS PIEDRAS 23KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LAS_PIEDRAS___110,,REAL-DEF,0.0
2026-04-03 15:00:00,LAS_VIOLETAS__023,BA S/E LAS VIOLETAS 23KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LAS_VIOLETAS__066,BA S/E LAS VIOLETAS 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LATORRE_______013,BA S/E LATORRE 15KV C1,REAL-DEF,0.0
2026-04-03 15:00:00,LATORRE_______066,BA S/E LATORRE 66KV B1,REAL-DEF,0.0
2026-04-03 15:00:00,LAUTARO_______013,BA S/E LAUTARO 13.2KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LAUTARO_______023,BA S/E LAUTARO 23KV,REAL-DEF,0.0
2026-04-03 15:00:00,LAUTARO_______066,BA S/E LAUTARO 66KV B1,REAL-DEF,0.0
2026-04-03 15:00:00,LAVEGA________013,,REAL-DEF,0.0
2026-04-03 15:00:00,LAVEGA________066,BA S/E LA VEGA 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,LA_CABANA_____033,BA S/E LA CABAÑA 33kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_CABANA_____220,,REAL-DEF,0.0
2026-04-03 15:00:00,LA_CALERA_____013,BA S/E LA CALERA 12KV BP2,REAL-DEF,0.0
2026-04-03 15:00:00,LA_CALERA_____044,BA S/E LA CALERA 44kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_CALERA_____110,BA S/E LA CALERA 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_CEBADA_____220,BA S/E CENTRAL LA CEBADA 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_CISTERNA___013,BA S/E LA CISTERNA 12KV BA1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_CISTERNA___110,BA S/E LA CISTERNA 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_DEHESA_____013,BA S/E LA DEHESA 12KV BA1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_DEHESA_____023,BA S/E LA DEHESA 23KV BA3,REAL-DEF,0.0
2026-04-03 15:00:00,LA_DEHESA_____110,BA S/E LA DEHESA 110KV BP2,REAL-DEF,0.0
2026-04-03 15:00:00,LA_ESTRELLA___110,BA S/E LA ESTRELLA 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_MINA_______066,BA S/E MINA 66KV B1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_PINTANA2___013,BA S/E LA PINTANA 12KV BP2,REAL-DEF,0.0
2026-04-03 15:00:00,LA_PINTANA____013,BA S/E LA PINTANA 12KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_PINTANA____110,BA S/E LA PINTANA 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_POLVORA____110,BA S/E LA POLVORA 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_POLVORA____220,BA S/E LA POLVORA 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_REINA______013,BA S/E LA REINA 12KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_REINA______110,BA S/E LA REINA 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LA_RUCA_______110,BA S/E LA RUCA 110 KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LEBU2_________013,,REAL-DEF,0.0
2026-04-03 15:00:00,LEBU__________013,BA S/E LEBU 13.2KV,REAL-DEF,0.0
2026-04-03 15:00:00,LEBU__________066,BA S/E LEBU 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,LEYDA_________013,BA S/E LEYDA 13.2KV,REAL-DEF,0.0
2026-04-03 15:00:00,LEYDA_________110,BA S/E LEYDA 110KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LICANCO_______013,,REAL-DEF,0.0
2026-04-03 15:00:00,LICANCO_______066,BA S/E LICANCO 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,LICANTEN______013,BA S/E LICANTEN 13.2KV,REAL-DEF,0.0
2026-04-03 15:00:00,LICANTEN______066,BA S/E LICANTEN 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,LICAN_________013,BA S/E CENTRAL LICAN 13.2KV,REAL-DEF,0.0
2026-04-03 15:00:00,LIHUEIMO______013,BA S/E LIHUEIMO 13.2KV BP2 [EN_REVISION],REAL-DEF,0.0
2026-04-03 15:00:00,LIHUEIMO______066,BA S/E LIHUEIMO 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LIN.NORTE_____013,BA S/E LINARES NORTE 13.2kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LIN.NORTE_____066,BA S/E LINARES NORTE 66kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LINARES_______013,BA S/E LINARES 13.8KV [NO_MOSTRAR],REAL-DEF,0.0
2026-04-03 15:00:00,LINARES_______066,BA S/E LINARES 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LINARES_______154,BA S/E LINARES 154KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LIQCAU1_______220,BA S/E LIQCAU 220kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LIQCAU2_______220,BA S/E LIQCAU 220kV BP2,REAL-DEF,0.0
2026-04-03 15:00:00,LIQCAU________110,BA S/E LIQCAU A 110kV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LIRCAY________066,BA S/E CENTRAL LIRCAY 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,LIRQUEN_______015,BA S/E LIRQUEN 15KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LIRQUEN_______066,BA S/E LIRQUEN 66KV,REAL-DEF,0.0
2026-04-03 15:00:00,LITORAL_CTL___066,BA S/E LITORAL CENTRAL 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LLAIMA________023,BA S/E LLAIMA 23KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LLAIMA________066,BA S/E LLAIMA 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LLANBLANCOS___023,BA S/E C.R. LLANOS BLANCOS 23KV B1,REAL-DEF,0.0
2026-04-03 15:00:00,LLANBLANCOS___220,BA S/E C.R. LLANOS BLANCOS 220KV BP,REAL-DEF,0.0
2026-04-03 15:00:00,LLANOLLAMPOS__220,BA S/E SECCIONADORA LLANO DE LLAMPOS 220KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LLANOS________066,,REAL-DEF,0.0
2026-04-03 15:00:00,LLANOS________220,,REAL-DEF,0.0
2026-04-03 15:00:00,LLANQUIHUE____066,BA S/E LLANQUIHUE 66KV BP1,REAL-DEF,0.0
2026-04-03 15:00:00,LLANQUIHUE____220,,REAL-DEF,0.0
2026-04-03 15:00:00,LLANTA________110,,REAL-DEF,0.0
2026-04-03 15:00:00,LLAYLLAY______110,,REAL-DEF,0.0
2026-04-03 15:00:00,LLOLLELHUE____066,BA S/E LLOLLELHUE BP1 66KV,REAL-DEF,0.0
